uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,case_total
DPSRT01004A,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01004B,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01004C,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01004D,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01004E,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01004F,W,2015-02-23,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010050,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,10
DPSRT010051,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010052,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010053,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010054,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010055,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010056,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010057,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010058,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010059,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01005A,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01005B,W,2015-03-02,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01005C,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,8
DPSRT01005D,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01005E,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01005F,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010060,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010061,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010062,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010063,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010064,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010065,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010066,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010067,W,2015-03-09,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010068,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,7
DPSRT010069,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006A,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006B,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006C,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006D,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006E,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01006F,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010070,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010071,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010072,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010073,W,2015-03-16,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010074,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,6
DPSRT010075,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010076,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010077,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010078,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010079,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007A,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007B,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007C,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007D,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007E,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01007F,W,2015-03-23,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010080,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,7
DPSRT010081,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010082,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010083,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010084,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010085,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010086,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010087,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010088,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010089,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01008A,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01008B,W,2015-03-30,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,1
DPSRT01008C,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,4
DPSRT01008D,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01008E,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01008F,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010090,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010091,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010092,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010093,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010094,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010095,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010096,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010097,W,2015-04-06,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010098,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,3
DPSRT010099,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009A,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009B,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009C,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009D,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009E,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01009F,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A0,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A1,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A2,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A3,W,2015-04-13,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A4,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,2
DPSRT0100A5,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A6,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A7,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A8,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100A9,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AA,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AB,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AC,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AD,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AE,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100AF,W,2015-04-20,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B0,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,10
DPSRT0100B1,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B2,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B3,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B4,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B5,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B6,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B7,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B8,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100B9,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100BA,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100BB,W,2015-04-27,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100BC,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,3
DPSRT0100BD,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100BE,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100BF,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C0,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C1,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C2,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C3,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C4,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C5,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C6,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C7,W,2015-05-04,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100C8,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,6
DPSRT0100C9,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CA,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CB,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CC,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CD,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CE,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100CF,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D0,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D1,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D2,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D3,W,2015-05-11,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D4,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,6
DPSRT0100D5,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D6,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D7,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D8,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100D9,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DA,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DB,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DC,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DD,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DE,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100DF,W,2015-05-18,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E0,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,3
DPSRT0100E1,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E2,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E3,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E4,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E5,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E6,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E7,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E8,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100E9,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100EA,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100EB,W,2015-05-25,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100EC,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,2
DPSRT0100ED,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100EE,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100EF,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F0,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F1,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F2,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F3,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F4,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F5,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F6,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F7,W,2015-06-01,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100F8,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,2
DPSRT0100F9,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FA,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FB,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FC,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FD,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FE,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT0100FF,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010100,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010101,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010102,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010103,W,2015-06-08,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010104,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010105,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010106,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010107,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010108,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010109,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010A,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH097332000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010B,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH104305000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010C,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH112402000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010D,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH137401000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010E,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH137603000,A08,ROTAVIRAL ENTERITIS,0
DPSRT01010F,W,2015-06-15,PIDSR-DOH,City-weekly_2008-2022,PH137503000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010110,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH015518000,A08,ROTAVIRAL ENTERITIS,2
DPSRT010111,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH034919000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010112,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH050506000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010113,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010114,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH072230000,A08,ROTAVIRAL ENTERITIS,0
DPSRT010115,W,2015-06-22,PIDSR-DOH,City-weekly_2008-2022,PH083747000,A08,ROTAVIRAL ENTERITIS,0
